video_id,video_title,channel,comment_text,author,author_channel_url,like_count,published_at,reply_count,is_reply,reply_to,lang_code,language,sentiment_scores,region,sentiment,sentiment_label,sentiment_positive,sentiment_negative,sentiment_neutral
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,This is a indian made problem 🙏🏼,@SambritaSaha-x7o,http://www.youtube.com/@SambritaSaha-x7o,0,2025-08-06T13:04:24Z,0,False,,en,English,"{'compound': -0.4019, 'positive': 0.0, 'negative': 0.278, 'neutral': 0.722, 'sentiment': 'negative'}",All India,-0.4019,negative,0.0,0.278,0.722
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,Last tak dekha bhai badhiya video,@aaryanjain3631,http://www.youtube.com/@aaryanjain3631,0,2025-08-06T11:14:17Z,0,False,,id,id,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.06666666666666667, 'sentiment': 'neutral'}",Unknown Region,0.0,neutral,0.0,0.0,1.0
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,South india should be the seprate country,@Pc_844,http://www.youtube.com/@Pc_844,0,2025-08-05T22:21:21Z,0,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,Bhai main apka thumbnail use kr rha hu sorry for this ❤,@Sahil_Chauhan017,http://www.youtube.com/@Sahil_Chauhan017,0,2025-08-05T01:36:38Z,0,False,,en,English,"{'compound': -0.0772, 'positive': 0.0, 'negative': 0.106, 'neutral': 0.894, 'sentiment': 'negative'}",All India,-0.0772,negative,0.0,0.106,0.894
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"To fir in kannad wale jab ider north ayaga tab to maja ayaga, Hindi nahi bola to itne thappad lagaenge ki aineme khudko nahi pahechan paenge ,😐",@AritraGouri,http://www.youtube.com/@AritraGouri,0,2025-08-04T05:06:38Z,0,False,,id,id,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0.0,neutral,0.0,0.0,1.0
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,19:26 watch till,@Krishna_official_2.0_op,http://www.youtube.com/@Krishna_official_2.0_op,0,2025-08-04T02:53:51Z,0,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,We don't deserve democracy,@GG-pd6du,http://www.youtube.com/@GG-pd6du,0,2025-08-03T17:37:46Z,0,False,,pt,pt,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0.0,neutral,0.0,0.0,1.0
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,Bhai rajasthan aa jao yaha koi bhi  bhasha bolo koi dikkat nhi hei ❤,@ll_troll_baba_ll,http://www.youtube.com/@ll_troll_baba_ll,0,2025-08-03T15:50:48Z,0,False,,so,so,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0.0,neutral,0.0,0.0,1.0
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"I m really tired from this country , these country's gawaar peoples , these country's anpadh and corrupt and selfish and gunda politicians, these systems including taxes rules and regulations, you said this is a democratic country but i really think this country is more worst country than a dictatorship country, i really wish i was born in any European good country or maybe like china , south korea , japan , even in singapore , vietnam , Indonesia, thailand and so on even these countries are much more better nowdays than our so called vishwaguru neta country, yeah i hope you heard about one dlogan ache din aayenge and here are ache din , i m really frustrated to watch these shit things everyday in my life even my life and my family life are going wirst and worst even there is a lot of struggle in my home to take a proper fruits , proper food  bcoz there is no good education it means no skill no job unknown future or unknown from lots of opportunities even can't afford or live good life here in india just like a average people live in any developed countries that i m allready mentioned above here, i know poverty in every country but i m talking about a peace and lifestyle for every single individual people  just like you and me deserve but we don't get here bcoz according to nirmala finnance minister lifestyle for average peoples here in india is a luxurious things that only affords businessman people's and their family same as politician , celebrity, sportsman , police , media and so on even military don't get a good lifestyle, so what you expect here for your future from this country from these gawaar peoples from this gawaar or corropt government, i hope you and me or who is watching this comment maybe one day we will get or learn a skill or build our self pr be capable to settle for abbroad with our future ot just you to avoid this gawaar country's peoplor government daily dramas or live our live in a lifestyle way i hope you understand my feelings or my vision, i know today i m not capable to afford these things but maybe onr day or by any chance if i can't do it then its ok but i tried every things to leave this settle in any good country, i know maybe there are lots of problems exist too there or maybe there more rules or regulations hard to follow but i asure u after all these things there is a good life or lifestyle is waiting for u and once u will habbited all these thngs then you are good to go for everything, i wish before one day i chane my whole india or indians peoples life but now from today i just want to change my life . I hope one day india will finally become a developed country not a development, also there is one lainguage who speaks almost everyone without hesitating or feel loward or feel anger i meant language barrier was finally destroyed ( you know every problem ' s solution happen or exist here but no one realy wants to find out or eastablish them in this country either government or peoples bcoz it is fun of these peoples and profit of this government simply), also end of religion debate , castism debate, poverty and beggar or begging problems, a major problem per capita income i meant to say every individual people's value increase in terms of money , salary and everything just like peoples in any other developed country,  taxes , and finally good or new skillfull edication in every small or large corner in every placed in india , increase literacy rate , control birth rate , increase infrastructure or manufacturing units or self made things either related to online apps , clothes , foods , day to day useful things or less dependency in any other foreign country just like CHINA did with USA , China is a great country we should learn from them, and reduce our ego so called like i m from India i m too smart , india is not for beginners, giving abusive chatting or comments to anyone either they are foreigner or our peoples doesn't matter it will be in online or offline, improve our engineering just like Germany  , improve or made things that really made in india including every single parts and not just a starting hype for advertising and then end just like modi did with using name of aatmanirbhar bharat make in india bcoz these things helps in every sector including like person daily life , military equipments dependency less from foreign countries also increase jobs for every people , if it will happen then peopled start taking engineering serious again just not like fun anymore , increase cyber things like control or less spammer fraud that happens online or offline, proper discipline or taking responsibility seriously in every aspect either it will for making road like foreign countries or pass any important treaty for people or make or follow rules or regulations, if every peoples in this country take their responsibility serious not for helping peoples but improve their country scenario or view environment in face of india people or foreign peoples if it will happen then that day when we proudly say that india in a path for developef country and one day it will be , less corruption or zero , a good well educated politicians in every corner in india for every position who focus on improving people's lifestyle , country development, and remove or not giving a chair to any fraud corrupted neta with wear khadi kurta enter gutka paan in his mouth or less educated  then india will become that day a developed proud country that we will proud happy fully but all of these things happen only when these country most of peoples are educated and i think it was impossible. So yeah i know this a long or frustrated comment but yeah this comment includes everything that really peoples should focus if you love india really thank u",@VijayBind-yf4el,http://www.youtube.com/@VijayBind-yf4el,0,2025-08-03T10:21:38Z,0,False,,hi-en,Hinglish,"{'compound': 0.998, 'positive': 0.168, 'negative': 0.106, 'neutral': 0.727, 'sentiment': 'positive'}",Unknown Region,0.998,positive,0.168,0.106,0.727
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"Jai Maharashtra, jai karanataka, jai tamil nadu ❤",@onkarmahakal2190,http://www.youtube.com/@onkarmahakal2190,0,2025-08-02T19:31:27Z,0,False,,id,id,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0.0,neutral,0.0,0.0,1.0
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,Ye badiya influencer h🫡,@ayakushi09,http://www.youtube.com/@ayakushi09,0,2025-08-02T16:30:28Z,0,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"Marati on top ,✅hindi is gay 💩",@RahimAhmed-n2n,http://www.youtube.com/@RahimAhmed-n2n,0,2025-08-02T08:32:54Z,0,False,,en,English,"{'compound': 0.2023, 'positive': 0.184, 'negative': 0.0, 'neutral': 0.816, 'sentiment': 'positive'}",All India,0.2023,positive,0.184,0.0,0.816
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,content se jada to youtube ad  dekhle maine upr se isne or ek ad chala de bhai please.,@LofiAurora88,http://www.youtube.com/@LofiAurora88,0,2025-08-02T07:21:31Z,0,False,,en,English,"{'compound': 0.3182, 'positive': 0.119, 'negative': 0.0, 'neutral': 0.881, 'sentiment': 'positive'}",All India,0.3182,positive,0.119,0.0,0.881
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"*21 February 1952 Language Day*  ----  Pakistan  dismembered  due  to  Bengali-Urdu  language  dispute.
0rdu-wa|as  &  Ordu  Cicked-0ut  from  Bang|adesh  in  1971.",,http://www.youtube.com/channel/UCuEQWTBhKxrP0rFDFu672gg,1,2025-08-01T17:57:05Z,0,False,,en,English,"{'compound': -0.4019, 'positive': 0.0, 'negative': 0.105, 'neutral': 0.895, 'sentiment': 'negative'}",All India,-0.4019,negative,0.0,0.105,0.895
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"Born in Uttar Pradesh, I began my journey across India before its southern states split settling first in Vijayawada, where I embraced Telugu. My path led me to Chennai, where I immersed myself in Tamil, then Mysore, where Kannada became part of me. Eventually, I moved beyond borders and now proudly call Sweden my home. Alhamdulillah, I fluently speak Arabic, Swedish, Farsi, Urdu, Tamil, Telugu, and Kannada a life shaped by cultures, languages, and constant growth❤",@Danish0047,http://www.youtube.com/@Danish0047,1,2025-08-01T16:45:44Z,0,False,,en,English,"{'compound': 0.7351, 'positive': 0.076, 'negative': 0.0, 'neutral': 0.924, 'sentiment': 'positive'}",All India,0.7351,positive,0.076,0.0,0.924
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"I am proud to be from uttarakhand because we are never forced to speak any particular language. 
C’mon guys we have a lot of things to fight for, poverty, jobs and everything. 
Why are we fighting over fucking languages. Language was made so people can understand each other",@Daitya,http://www.youtube.com/@Daitya,0,2025-08-01T11:41:58Z,0,False,,en,English,"{'compound': -0.4253, 'positive': 0.096, 'negative': 0.145, 'neutral': 0.759, 'sentiment': 'negative'}",All India,-0.4253,negative,0.096,0.145,0.759
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"Why North Indians wont learn South Indian languages..

Why special preference to Hindi?
Let UP learn Mandatory Kannada.",@awd6224,http://www.youtube.com/@awd6224,0,2025-08-01T09:27:06Z,0,False,,en,English,"{'compound': 0.4588, 'positive': 0.19, 'negative': 0.0, 'neutral': 0.81, 'sentiment': 'positive'}",All India,0.4588,positive,0.19,0.0,0.81
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"KA,TN,MH 🔥",@awd6224,http://www.youtube.com/@awd6224,0,2025-08-01T09:18:55Z,0,False,,en,English,"{'compound': -0.34, 'positive': 0.0, 'negative': 0.706, 'neutral': 0.294, 'sentiment': 'negative'}",All India,-0.34,negative,0.0,0.706,0.294
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,If u can't speak kannada then get lost from our state.go and Improve your State . If U can't speak Atleast Respect language or Culture That's it.,@Tenzin968h,http://www.youtube.com/@Tenzin968h,0,2025-08-01T05:27:06Z,0,False,,en,English,"{'compound': -0.2392, 'positive': 0.089, 'negative': 0.148, 'neutral': 0.763, 'sentiment': 'negative'}",All India,-0.2392,negative,0.089,0.148,0.763
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"I live in Karnataka, and we can speak any language we want ❤
And sorry for all the brothers who have suffered from our brothers 😔",@arundhatikurle8721,http://www.youtube.com/@arundhatikurle8721,1,2025-07-31T06:10:54Z,0,False,,en,English,"{'compound': -0.4939, 'positive': 0.045, 'negative': 0.156, 'neutral': 0.799, 'sentiment': 'negative'}",All India,-0.4939,negative,0.045,0.156,0.799
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"this is sheer neglect, even hindi speaking families living in karnataka for 20 years dont learn or even try to speak local language (even kids born in Bengaluru ) , in return they speak in very lowest terms to locals. more kannadigas speak hindi just to get though the day but other side is different story. just trying to speak some basic sentence will resolve lot of issues.",@mrsupernova222,http://www.youtube.com/@mrsupernova222,1,2025-07-30T22:56:09Z,0,False,,en,English,"{'compound': 0.2272, 'positive': 0.067, 'negative': 0.054, 'neutral': 0.879, 'sentiment': 'positive'}",All India,0.2272,positive,0.067,0.054,0.879
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,see being  a telugu person i agree that when u live in a state over many years u should learn their language and in south india we actually prefer more our language and not hindi everywhere bcs just learn and is ok u have to learn their languae bcs not hindi is accepted everywhere,@yousaidso-il9qs,http://www.youtube.com/@yousaidso-il9qs,0,2025-07-30T16:01:06Z,0,False,,en,English,"{'compound': 0.4378, 'positive': 0.082, 'negative': 0.032, 'neutral': 0.887, 'sentiment': 'positive'}",All India,0.4378,positive,0.082,0.032,0.887
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"I am quite sure, if Article 351 is removed from our Constitution then this Language BS will stop as well.",@AbhiroopShil,http://www.youtube.com/@AbhiroopShil,0,2025-07-30T14:28:39Z,0,False,,en,English,"{'compound': 0.3597, 'positive': 0.196, 'negative': 0.092, 'neutral': 0.712, 'sentiment': 'positive'}",All India,0.3597,positive,0.196,0.092,0.712
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,Appreciate sirji …… jis tarah se aapne samjhaya hei or solv kiya hei yeh sahraniya hei,@ravidoifode4212,http://www.youtube.com/@ravidoifode4212,0,2025-07-30T14:15:57Z,0,False,,id,id,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0.0,neutral,0.0,0.0,1.0
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"Last tak dekha bro,,nice video 🙏👍👌",@kumarbharat007,http://www.youtube.com/@kumarbharat007,0,2025-07-30T05:57:31Z,0,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,India kabhi developed nhi hoga people me awareness aur mindset hai nhi zahil saala,@SonuSingh-s1y1d,http://www.youtube.com/@SonuSingh-s1y1d,0,2025-07-30T04:41:54Z,0,False,,id,id,"{'compound': 0.1, 'positive': 0.1, 'negative': 0, 'neutral': 0.9, 'subjectivity': 0.3, 'sentiment': 'positive'}",Unknown Region,0.1,positive,0.1,0.0,0.9
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"I'm an outsider living in West Bengal. I think we definitely need to learn the language of the place where we work ...Since They are trying to learn our language. So why shouldn't we? 

(And learning new languages is good for ourselves. And the most important thing is that we can inspire someone to learn a language, but we can't force them..)",@Baddie_pq,http://www.youtube.com/@Baddie_pq,0,2025-07-30T03:22:23Z,0,False,,en,English,"{'compound': 0.6904, 'positive': 0.114, 'negative': 0.0, 'neutral': 0.886, 'sentiment': 'positive'}",All India,0.6904,positive,0.114,0.0,0.886
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"Behaving like a agressive dog 
Where is civic sense goes from Indian's 🤔 # give respect and take respect # is missing",@aliraeiyaannabvi,http://www.youtube.com/@aliraeiyaannabvi,0,2025-07-29T19:52:28Z,0,False,,en,English,"{'compound': 0.7579, 'positive': 0.312, 'negative': 0.079, 'neutral': 0.609, 'sentiment': 'positive'}",All India,0.7579,positive,0.312,0.079,0.609
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"China Japan Germany USA korea focus on future 
India Focus language cast gender corruption high income tax 0 facilities religious clash 🤔",@aliraeiyaannabvi,http://www.youtube.com/@aliraeiyaannabvi,0,2025-07-29T19:49:06Z,0,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"Jai mashratra 
Jai hind",@cubix_playz,http://www.youtube.com/@cubix_playz,0,2025-07-29T15:42:55Z,0,False,,id,id,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0.0,neutral,0.0,0.0,1.0
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"We support with Tamilian people because mother tongue. Our history we freedom because our Mother Language. 
Love from Bangladesh.",@salmanfarsikazol,http://www.youtube.com/@salmanfarsikazol,0,2025-07-29T01:38:39Z,0,False,,en,English,"{'compound': 0.9022, 'positive': 0.41, 'negative': 0.0, 'neutral': 0.59, 'sentiment': 'positive'}",All India,0.9022,positive,0.41,0.0,0.59
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,I am thinking  ...these are ways to hide minister's failure😂😂😂😂,@MS-fitness-l6n,http://www.youtube.com/@MS-fitness-l6n,0,2025-07-29T00:58:30Z,0,False,,en,English,"{'compound': -0.6124, 'positive': 0.0, 'negative': 0.278, 'neutral': 0.722, 'sentiment': 'negative'}",All India,-0.6124,negative,0.0,0.278,0.722
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"Changes is very important how , I know how to",@IshemeMe,http://www.youtube.com/@IshemeMe,0,2025-07-28T20:33:17Z,0,False,,en,English,"{'compound': 0.2716, 'positive': 0.189, 'negative': 0.0, 'neutral': 0.811, 'sentiment': 'positive'}",All India,0.2716,positive,0.189,0.0,0.811
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,Bimarus(including bengal) are migrating to developing state and demanding to speak in hindi. Instead of developing their state. Go can check ground reality of Bimaru states. People living in poverty,@prajwalkannadiga8737,http://www.youtube.com/@prajwalkannadiga8737,0,2025-07-28T18:38:42Z,0,False,,en,English,"{'compound': -0.6369, 'positive': 0.0, 'negative': 0.152, 'neutral': 0.848, 'sentiment': 'negative'}",All India,-0.6369,negative,0.0,0.152,0.848
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,____________________________________,@dr.ashutoshkhetrapal5944,http://www.youtube.com/@dr.ashutoshkhetrapal5944,0,2025-07-28T17:32:53Z,0,False,,unknown,Unknown,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0.0,neutral,0.0,0.0,1.0
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"History repeats itself
The only reason why British people are able to colonizing our country",@Volt-zV9,http://www.youtube.com/@Volt-zV9,0,2025-07-28T15:44:10Z,0,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"North Indians ko samjhana chahiye hindi koi superior language nahi hai nahi hindi bolanevale log superior hai... Kannada , marathi, tamil jaisehi ordinary log hai ye baat samjh aa jayegi kuch incident kam ho sakte hai..",@roha900,http://www.youtube.com/@roha900,0,2025-07-27T10:35:16Z,0,False,,id,id,"{'compound': 0.3833333333333333, 'positive': 0.3833333333333333, 'negative': 0, 'neutral': 0.6166666666666667, 'subjectivity': 0.7666666666666666, 'sentiment': 'positive'}",Unknown Region,0.3833333333333333,positive,0.3833333333333333,0.0,0.6166666666666667
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,बकवास,@Sanatani5924,http://www.youtube.com/@Sanatani5924,0,2025-07-27T03:08:25Z,0,False,,hi,Hindi,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Uttar Pradesh,0.0,neutral,0.0,0.0,1.0
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"This scenario is just now started in maharashtra, maharastrain people marathi people are welcoming outsiders for long time causing no trouble to them, just they asking to respect marathi language. 
But in some states this scenerio is for a long time.  
why all the hate is for maharshtra and marathi only , where were all you haters before. 

Two three people were beaten bcoz they said we will never even try to utter a single word in marathi language.

Still maharashtra and marathi is great, the first few minutes of the video show how radical the situation is in other states.",@GO-BEYOND-LIMITS-l3f,http://www.youtube.com/@GO-BEYOND-LIMITS-l3f,1,2025-07-26T19:39:55Z,0,False,,en,English,"{'compound': -0.5819, 'positive': 0.095, 'negative': 0.11, 'neutral': 0.794, 'sentiment': 'negative'}",All India,-0.5819,negative,0.095,0.11,0.794
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,Use translation app😅😅,@peacewithislam-HS,http://www.youtube.com/@peacewithislam-HS,0,2025-07-26T17:01:01Z,0,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,Maharashtra मध्ये मराठी बोलायचं .🚩,@Cat_anf_dog8121,http://www.youtube.com/@Cat_anf_dog8121,0,2025-07-26T06:49:06Z,0,False,,id,id,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0.0,neutral,0.0,0.0,1.0
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,मराठी बोल डुक्कर,@Vinayakguy,http://www.youtube.com/@Vinayakguy,0,2025-07-26T03:33:06Z,0,False,,hi,Hindi,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Uttar Pradesh,0.0,neutral,0.0,0.0,1.0
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"This is the one criticism i have for People of the global south, every single group think progress will come from THEM being independent, they fail to realize that their enemies united, to win against them. The world does not revolve around you and your caste, tribe or language , that's why you are at the bottom. VERY PATHETIC",@rodwellmark9608,http://www.youtube.com/@rodwellmark9608,1,2025-07-26T02:52:24Z,0,False,,en,English,"{'compound': -0.769, 'positive': 0.121, 'negative': 0.194, 'neutral': 0.684, 'sentiment': 'negative'}",All India,-0.769,negative,0.121,0.194,0.684
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,North Indian think all over India speak their language hindi. Brother every state has their own language,@maheshkittur8888,http://www.youtube.com/@maheshkittur8888,0,2025-07-25T15:52:57Z,1,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"Well then if you go travelling for a few days, would you need to learn its meaning?",@AritraGouri,,0,2025-08-04T05:11:21Z,0,True,@maheshkittur8888,en,English,"{'compound': 0.2732, 'positive': 0.116, 'negative': 0.0, 'neutral': 0.884, 'sentiment': 'positive'}",All India,0.2732,positive,0.116,0.0,0.884
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,"I watch full video 


I am in Fevar pls pray for me❤",@NASIMMONDAL-s7b,http://www.youtube.com/@NASIMMONDAL-s7b,0,2025-07-25T15:22:12Z,0,False,,en,English,"{'compound': 0.3818, 'positive': 0.247, 'negative': 0.0, 'neutral': 0.753, 'sentiment': 'positive'}",All India,0.3818,positive,0.247,0.0,0.753
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,Appreciate bro❤,@AkshaySanghai-l6j,http://www.youtube.com/@AkshaySanghai-l6j,0,2025-07-25T14:56:42Z,0,False,,en,English,"{'compound': 0.4019, 'positive': 0.574, 'negative': 0.0, 'neutral': 0.426, 'sentiment': 'positive'}",All India,0.4019,positive,0.574,0.0,0.426
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,Phir south wale film kyu Hindi mein bhi dubbed karte hai,@kaasheeeeeee,http://www.youtube.com/@kaasheeeeeee,1,2025-07-25T09:32:20Z,0,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
nr_Cw9gCL5c,Language War in INDIA Explained,MahiNergy,Diversity😂😂😂,@Ayushup2002,http://www.youtube.com/@Ayushup2002,1,2025-07-25T06:27:10Z,0,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
rrHKXL6rJ6Q,Can India Have One National Language? Tamil Nadu Refuses Hindi | The NEP Controversy Explained,Vijender Masijeevi,It's not refuse to hindi. It's refuse to imposition!!!,@Kannan-qp4kn,http://www.youtube.com/@Kannan-qp4kn,0,2025-09-09T14:55:14Z,0,False,,en,English,"{'compound': -0.2933, 'positive': 0.135, 'negative': 0.22, 'neutral': 0.645, 'sentiment': 'negative'}",All India,-0.2933,negative,0.135,0.22,0.645
rrHKXL6rJ6Q,Can India Have One National Language? Tamil Nadu Refuses Hindi | The NEP Controversy Explained,Vijender Masijeevi,"This government is always on the path of breaking india and instigating hate among people, based on politics, language and ethnicity.",@SkarGyal,http://www.youtube.com/@SkarGyal,0,2025-09-09T09:30:24Z,0,False,,en,English,"{'compound': -0.5719, 'positive': 0.0, 'negative': 0.156, 'neutral': 0.844, 'sentiment': 'negative'}",All India,-0.5719,negative,0.0,0.156,0.844
rrHKXL6rJ6Q,Can India Have One National Language? Tamil Nadu Refuses Hindi | The NEP Controversy Explained,Vijender Masijeevi,"If forcefully trying to implement something on the people of India, then it's becomes undemocratic.. it a complete breach of the Constitution at first place, let people live in peace and harmony rather than creating unwanted problems to break India.❤",@SkarGyal,http://www.youtube.com/@SkarGyal,0,2025-09-09T09:28:47Z,0,False,,en,English,"{'compound': 0.5859, 'positive': 0.168, 'negative': 0.092, 'neutral': 0.74, 'sentiment': 'positive'}",All India,0.5859,positive,0.168,0.092,0.74
rrHKXL6rJ6Q,Can India Have One National Language? Tamil Nadu Refuses Hindi | The NEP Controversy Explained,Vijender Masijeevi,Sir 10 year ke liye english ko nahi liya gya tha 15 year tak liya gya tha jankari to sahi de,@Vikblogcreater,http://www.youtube.com/@Vikblogcreater,0,2025-09-05T13:07:21Z,0,False,,so,so,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0.0,neutral,0.0,0.0,1.0
rrHKXL6rJ6Q,Can India Have One National Language? Tamil Nadu Refuses Hindi | The NEP Controversy Explained,Vijender Masijeevi,aaj language alag alag bolenge kalko bolenge currency alag alag ho aur phir parso bolenge hume alag military chahiye ye sab bharat ko todne mein lage hai,@Racheshrnad,http://www.youtube.com/@Racheshrnad,0,2025-09-05T03:57:11Z,0,False,,tl,tl,"{'compound': -0.1, 'positive': 0, 'negative': 0.1, 'neutral': 0.9, 'subjectivity': 0.1, 'sentiment': 'negative'}",Unknown Region,-0.1,negative,0.0,0.1,0.9
rrHKXL6rJ6Q,Can India Have One National Language? Tamil Nadu Refuses Hindi | The NEP Controversy Explained,Vijender Masijeevi,"First state language
Second me hindi 
Third personal choice or english",@bindasvijju5281,http://www.youtube.com/@bindasvijju5281,1,2025-09-04T04:15:31Z,0,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
