video_id,video_title,channel,comment_text,author,author_channel_url,like_count,published_at,reply_count,is_reply,reply_to,lang_code,language,sentiment_scores,region,sentiment,sentiment_label,sentiment_positive,sentiment_negative,sentiment_neutral
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"As per your percentage calculation, only 43 or 44% of the people of this nation speak hindi. This is not the majority. Considering the remaining 57 or 56% is majority non hindi speakers. Then why is everyone pushing hindi and India is unity in diversity country. Why do we need to collapse this uniqueness ?",@sivaharry,http://www.youtube.com/@sivaharry,0,2025-07-14T08:23:15Z,0,False,,en,English,"{'compound': -0.4939, 'positive': 0.0, 'negative': 0.056, 'neutral': 0.944, 'sentiment': 'negative'}",All India,-0.4939,negative,0.0,0.056,0.944
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"I'm from Odisha , i have no problem with hindi language, but problem with it's imposition  forcefully... 

Many indian languages can play role of link 🔗 language.. Not only hindi..   we should promote other languages too.other Indian should learn each other language  vice versa",@ଓଡ଼ିଆ_ଟୋକା-ଞ2ଦ,http://www.youtube.com/@%E0%AC%93%E0%AC%A1%E0%AC%BC%E0%AC%BF%E0%AC%86_%E0%AC%9F%E0%AD%8B%E0%AC%95%E0%AC%BE-%E0%AC%9E2%E0%AC%A6,0,2025-07-14T07:58:19Z,0,False,,en,English,"{'compound': 0.5543, 'positive': 0.151, 'negative': 0.066, 'neutral': 0.782, 'sentiment': 'positive'}",All India,0.5543,positive,0.151,0.066,0.782
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"This war has been started by the BJP. By unnecessarily forcing the 3 language policy on the Non-hindi speaking states. There are so many major issues in this country to be looked upon like Rape cases, sexual abuse cases, child abuse cases, thefts, murder, pathetic infrastructure, pathetic road conditions, over population, pathetic drainage conditions, road rage, pollution, corporate inequalities and so many other issues. But still the government chose the absolute least important thing in this country and that is language which was seriously not required. If this is how it goes on. Trust me, those days are not far when all the Non-hindi speaking states are going to ask for independence from this country and there would be civil wars everywhere. People need to understand that India is a Union of states and every state has their own culture, language, food and festivals. And they agreed to be a part of India during the time of independence. Just respect it. That's it.",@thefreakyrambler..1351,http://www.youtube.com/@thefreakyrambler..1351,0,2025-07-14T06:06:01Z,0,False,,en,English,"{'compound': -0.906, 'positive': 0.083, 'negative': 0.16, 'neutral': 0.757, 'sentiment': 'negative'}",All India,-0.906,negative,0.083,0.16,0.757
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,The dream of a unified India is disintegrating by the fanatical hindiwallahs who are bent on forcing their agenda on a constitution instituted on a union of states.,@purushotmennaidoo,http://www.youtube.com/@purushotmennaidoo,0,2025-07-14T02:35:58Z,0,False,,en,English,"{'compound': 0.5574, 'positive': 0.15, 'negative': 0.0, 'neutral': 0.85, 'sentiment': 'positive'}",All India,0.5574,positive,0.15,0.0,0.85
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,Don't fuel or provocate by justifying violence in the pretext of language and saying language identity. Where is language identity when English .,@baby-q3l2l,http://www.youtube.com/@baby-q3l2l,0,2025-07-13T18:53:19Z,3,False,,en,English,"{'compound': -0.6249, 'positive': 0.0, 'negative': 0.151, 'neutral': 0.849, 'sentiment': 'negative'}",All India,-0.6249,negative,0.0,0.151,0.849
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,Why hindi domination in MH ?,@tsMuthuraman-hm6wg,,0,2025-07-14T06:52:28Z,0,True,@baby-q3l2l,en,English,"{'compound': -0.0516, 'positive': 0.0, 'negative': 0.194, 'neutral': 0.806, 'sentiment': 'negative'}",All India,-0.0516,negative,0.0,0.194,0.806
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"​@tsMuthuraman-hm6wg  Hindi is not dominating it's required to connect people and already spoken since 100 to 200 years ,why this chaos and hatred to hindi speakers now for just Votebank politics. Would you learn all state languages to do business with them",@baby-q3l2l,,0,2025-07-14T07:23:27Z,0,True,@baby-q3l2l,en,English,"{'compound': -0.8265, 'positive': 0.037, 'negative': 0.167, 'neutral': 0.797, 'sentiment': 'negative'}",All India,-0.8265,negative,0.037,0.167,0.797
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"@baby-q3l2l Those who go to other state should learn the local language, not force the host people to speak the migrants language.",@tsMuthuraman-hm6wg,,0,2025-07-14T15:20:11Z,0,True,@baby-q3l2l,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,Even we north east people tired of learning other language in school thui hindi,@lalmang,http://www.youtube.com/@lalmang,1,2025-07-13T18:37:51Z,0,False,,en,English,"{'compound': -0.4404, 'positive': 0.0, 'negative': 0.182, 'neutral': 0.818, 'sentiment': 'negative'}",All India,-0.4404,negative,0.0,0.182,0.818
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,भारताची सुंदरता तिच्या विविधतेत आहे. आता तुम्ही भाषा लादत आहात पुढे आणखी काही लादाल. महाराष्ट्राचा किंवा दक्षिण भारताचा हिंदी भाषेला विरोध नसून हिंदीच्या सक्तीला विरोध आहे आणि तो शेवटपर्यंत राहील.,@akshaysamel8972,http://www.youtube.com/@akshaysamel8972,3,2025-07-13T17:10:27Z,0,False,,mr,Marathi,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Maharashtra,0.0,neutral,0.0,0.0,1.0
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,2 language policy is the best policy and why don't North Indians are not learning English properly? If they learn English then we don't have any issue at all! State administrative language and English is sufficient for every state.,@ShriNidhi-zu2im,http://www.youtube.com/@ShriNidhi-zu2im,8,2025-07-13T16:29:01Z,0,False,,en,English,"{'compound': 0.6696, 'positive': 0.101, 'negative': 0.0, 'neutral': 0.899, 'sentiment': 'positive'}",All India,0.6696,positive,0.101,0.0,0.899
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"Although I learnt and like hindi or sanskrit, expecting everyone in tamil nadu to learn forcefully will not work as people feel it as alien and imperial language....we are far better than others economically without hindi...",@msel04,http://www.youtube.com/@msel04,0,2025-07-13T14:06:40Z,0,False,,en,English,"{'compound': 0.6597, 'positive': 0.137, 'negative': 0.0, 'neutral': 0.863, 'sentiment': 'positive'}",All India,0.6597,positive,0.137,0.0,0.863
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,You have stated in English and Jumped to Hindi????????,@ArulBenedict,http://www.youtube.com/@ArulBenedict,1,2025-07-13T13:17:14Z,0,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,Not Hindi but only one language is acceptable to Marathi people in our Maharashtra. Jai Maayboli Marathi Jai Mahan Rashtra Maharashtra Jai Shivaji Maharaj 🙏🏻,@user-uz5cq4xo5h,http://www.youtube.com/@user-uz5cq4xo5h,6,2025-07-13T10:17:47Z,0,False,,en,English,"{'compound': 0.4497, 'positive': 0.109, 'negative': 0.0, 'neutral': 0.891, 'sentiment': 'positive'}",All India,0.4497,positive,0.109,0.0,0.891
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,आपण ज्या भागात पोटा साठी जातो तेथील भाषा शिकणे आवश्यक आहे तसेच प्रयत्न करावा ही नम्र विनंती.,@NeymarRock,http://www.youtube.com/@NeymarRock,12,2025-07-13T09:25:47Z,2,False,,mr,Marathi,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Maharashtra,0.0,neutral,0.0,0.0,1.0
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"मराठी माणूस शिकतो, हिंदी वाले शिकत नाही.",@krillin3350,,4,2025-07-23T07:38:42Z,0,True,@NeymarRock,hi,Hindi,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Uttar Pradesh,0.0,neutral,0.0,0.0,1.0
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,நான் தமிழ் பேசுறேன்,@tamilபடையாட்சி,,1,2025-08-01T12:12:08Z,0,True,@NeymarRock,ta,Tamil,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Tamil Nadu,0.0,neutral,0.0,0.0,1.0
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"Salute to you for given a thoughtful consideration on the issue of imposition of any language on anyone, not just for tamil nadu",@bhaskaranramasamy9154,http://www.youtube.com/@bhaskaranramasamy9154,2,2025-07-13T04:28:36Z,0,False,,en,English,"{'compound': 0.3818, 'positive': 0.106, 'negative': 0.0, 'neutral': 0.894, 'sentiment': 'positive'}",All India,0.3818,positive,0.106,0.0,0.894
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,Each fanatic hindutva follower is fully responsible for all the atrocities being committed continuously against non-hindus,@bhaskaranramasamy9154,http://www.youtube.com/@bhaskaranramasamy9154,0,2025-07-13T04:21:11Z,0,False,,en,English,"{'compound': 0.5709, 'positive': 0.238, 'negative': 0.0, 'neutral': 0.762, 'sentiment': 'positive'}",All India,0.5709,positive,0.238,0.0,0.762
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,INDIA IS ONE OF A WAST DEMACRETIC COUNTRY CULTURAL AND DONT DISTRUB  UNION OF MANY BEAUTIFUL COUNTRIES IN ONE INDIA AS WELL AS NOT HINDU AND HINDIA OK,@VENKATESAND-q3i,http://www.youtube.com/@VENKATESAND-q3i,0,2025-07-13T02:49:25Z,0,False,,en,English,"{'compound': 0.802, 'positive': 0.24, 'negative': 0.0, 'neutral': 0.76, 'sentiment': 'positive'}",All India,0.802,positive,0.24,0.0,0.76
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"It's all about politics mam otherwise there's no problem with learning Hindi. 
Because of it we are fighting over language. 
I speak Hindi, English but that doesn't mean I have forgotten my regional language.

Diversity is good as well as dangerous too for unity of a country",@love_nature123,http://www.youtube.com/@love_nature123,0,2025-07-13T01:40:32Z,0,False,,en,English,"{'compound': -0.0312, 'positive': 0.135, 'negative': 0.137, 'neutral': 0.729, 'sentiment': 'neutral'}",All India,-0.0312,neutral,0.135,0.137,0.729
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"0:28 Cunning 3ʳᵈ Language:-
------------------------
- Why to learn any language,
- When not need throughout life,
- Unless you or parent want.
- English is taught in all schools.
- It can act as ""tool"" between states and 70-90% of countries.
- It is also taught in 90% of the asian/europian and 70% of the african/s.american countries.
- The time used for teaching Hindi or any other language, can be used to teach:-
1) In-depth of mothertongue.
2) Professional fluency in it.
3) Good spoken English.
4) More Science or Maths
5) More detailed History & Geography native to the state.
6) More Practicals, Arts and Games
- Learning little bits of 3+ languages, wont make a person expert in any of them, unless you live in the area where those languages are spoken 
See this too:-
https://www.google.com/search?q=what+are+all+the+languages+of+india+which+are+endangered%2Fextinct%2Fkilled+by+%22hindi%22+language+dominance+in+%22education%22%3F
======÷÷÷÷÷======÷÷÷==",@thaache3,http://www.youtube.com/@thaache3,0,2025-07-12T20:02:10Z,0,False,,en,English,"{'compound': 0.4939, 'positive': 0.031, 'negative': 0.0, 'neutral': 0.969, 'sentiment': 'positive'}",All India,0.4939,positive,0.031,0.0,0.969
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,This is just divide Hindu strategy…from 2014 Muslim vote doesn’t matter anymore..Cause Hindus started consolidating…So there are two potent weapons to divide and conquer a Hindu…Caste and second is Language…This is great started with Hindus divided the Muslims will get what Vajpayee used to call MUSLIM VETO,@MahatmaGandhi-w8h,http://www.youtube.com/@MahatmaGandhi-w8h,0,2025-07-12T18:22:38Z,0,False,,en,English,"{'compound': 0.2792, 'positive': 0.072, 'negative': 0.07, 'neutral': 0.859, 'sentiment': 'positive'}",All India,0.2792,positive,0.072,0.07,0.859
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"धर्म के नाम पर बटो!
भाषा के नाम पर बटो!
जाति-वर्ण के नाम पर बटो!
रंगभेद, स्त्री-पुरुष और क्षेत्रिय पहचान के नाम पर बटो..
भारत में एकता कहा है?",@vijayyaduvanshi276,http://www.youtube.com/@vijayyaduvanshi276,1,2025-07-12T17:28:36Z,1,False,,hi,Hindi,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Uttar Pradesh,0.0,neutral,0.0,0.0,1.0
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,India is from 1947 only and union of Nations and not Hindia.,@TSR64,,0,2025-07-13T07:43:36Z,0,True,@vijayyaduvanshi276,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"Indian union government should focus on development rather imposing hindi in non hindi states and we indians made a jokers🤡 to rule our country and their no problems we face when its diverse only union government is intentionally dividing indians and mam india is united by different culture, different language or different identity so we indians needs to respect everyones culture or language and in my opinion bjp is useless party for india on focusing on hindi imposition rather they can atleast develope the nation or recent days crime rates in india is increased for that atleast they can take any action on it instead they want only hindi imposition as main part what a cheap mentality",@Venky2853Venky,http://www.youtube.com/@Venky2853Venky,4,2025-07-12T17:10:03Z,0,False,,hi-en,Hinglish,"{'compound': 0.6765, 'positive': 0.108, 'negative': 0.058, 'neutral': 0.834, 'sentiment': 'positive'}",All India,0.6765,positive,0.108,0.058,0.834
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"I don’t know how much north indian people respect their mother tongue, but in Karnataka, we respect Kannada just like we respect our own mothers. It may be just a medium of communication for you, but for us, it’s our identity, our culture, and our pride.

India is a strong nation because of its diversity. It is a union of states — not because of Hindi, but because of the unity among various languages, cultures, and traditions. Hindi is not the national language; it is just one of the many Indian languages. When Hindi is imposed on us, it feels like our own language, culture, and identity are under threat.

We don’t want to learn a third language. A two-language policy — Kannada and English — is enough for us. You may ask, why learn English, a British language, but not Hindi, an Indian language?

The truth is, India as a single political entity came into being only because of the British. Without them, this land would have remained a subcontinent of many kingdoms, cultures, and languages — and that’s not something to be ashamed of. It’s our history.

We learn English because it opens global opportunities, helps us get better jobs, and improves our future. But what do we gain by learning Hindi? For most of us in the South, nothing. It doesn't help us professionally or socially. So why should we be forced to learn it?

If we don’t speak, preserve, and promote our language, who will? It's our responsibility to protect our language, not just for ourselves, but for future generations.",@Nish-23,http://www.youtube.com/@Nish-23,22,2025-07-12T16:42:48Z,5,False,,en,English,"{'compound': 0.9896, 'positive': 0.169, 'negative': 0.057, 'neutral': 0.774, 'sentiment': 'positive'}",All India,0.9896,positive,0.169,0.057,0.774
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"We consider languages just a way of sending messages, We worship and respect our land as our mother",@dipanshumewati,,2,2025-07-13T05:14:59Z,0,True,@Nish-23,en,English,"{'compound': 0.6486, 'positive': 0.249, 'negative': 0.0, 'neutral': 0.751, 'sentiment': 'positive'}",All India,0.6486,positive,0.249,0.0,0.751
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"​@dipanshumewati But we respect language,land and water has our mother. To form a language it took thousands of years language is our identity.",@Nish-23,,6,2025-07-13T05:26:50Z,0,True,@Nish-23,en,English,"{'compound': 0.631, 'positive': 0.159, 'negative': 0.0, 'neutral': 0.841, 'sentiment': 'positive'}",All India,0.631,positive,0.159,0.0,0.841
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,@Nish-23 neevu e hindi handigalige yene helidru arta agalla avrge ondu bashe chindi bittu English kooda correctagi baralla matte ivratra matadade waste,@deepubgowda9520,,0,2025-07-16T18:35:14Z,0,True,@Nish-23,en,English,"{'compound': -0.4215, 'positive': 0.0, 'negative': 0.113, 'neutral': 0.887, 'sentiment': 'negative'}",All India,-0.4215,negative,0.0,0.113,0.887
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,I respect how Kannadigas are taking initiatives to protect their ancient Kannada heritage.,@impermenance,,3,2025-07-17T08:00:41Z,0,True,@Nish-23,en,English,"{'compound': 0.6908, 'positive': 0.341, 'negative': 0.0, 'neutral': 0.659, 'sentiment': 'positive'}",All India,0.6908,positive,0.341,0.0,0.659
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"@impermenance And the funny thing is that the students in the Nort choose Sanskrit as their third language instead of a living Indian language, while the South Indians choose Hindi, making it a backdoor Hindi imposition with no mandate to learn any other Indian language for the Northies!",@therationalhuman9874,,2,2025-07-26T13:51:54Z,0,True,@Nish-23,en,English,"{'compound': 0.2481, 'positive': 0.062, 'negative': 0.043, 'neutral': 0.895, 'sentiment': 'positive'}",All India,0.2481,positive,0.062,0.043,0.895
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"India is a Democratic and Diverse country, in my opinion if we as citizens want to preserve this rich culture and diversity, it can only be done by respecting each other culture and staying accommodative to each boundaries! learning more as to why each culture works in a particular manner spreads no harm, being multilingual has always been a boon, we are united as Indians by our history, let's not be divided cause of language!  Having said this, I appreciate your efforts in the video ma'am, but respectfully, it's Kannada and not Kannad, respecting each pronunciation at least of the language name, is what the people of any such particular language would really expect.",@priyankamadhukumar6220,http://www.youtube.com/@priyankamadhukumar6220,0,2025-07-12T16:27:04Z,0,False,,en,English,"{'compound': 0.8497, 'positive': 0.123, 'negative': 0.027, 'neutral': 0.85, 'sentiment': 'positive'}",All India,0.8497,positive,0.123,0.027,0.85
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,Telangana people are chill they are okay with any language ❤....but just dont mess with our slang....no one can be more harsh than us if you mess with our telangana telugu slang our state culture ❤,@RaghuKande-tk1bx,http://www.youtube.com/@RaghuKande-tk1bx,0,2025-07-12T15:04:16Z,0,False,,en,English,"{'compound': -0.6624, 'positive': 0.09, 'negative': 0.165, 'neutral': 0.745, 'sentiment': 'negative'}",All India,-0.6624,negative,0.09,0.165,0.745
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,Good explanatiom,@AmanSingh-ll9sj,http://www.youtube.com/@AmanSingh-ll9sj,0,2025-07-12T14:45:55Z,0,False,,en,English,"{'compound': 0.4404, 'positive': 0.744, 'negative': 0.0, 'neutral': 0.256, 'sentiment': 'positive'}",All India,0.4404,positive,0.744,0.0,0.256
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"Every state has educated people
Why can't we just put the native speakers to govt jobs through the same UPSC. 🤔 Let the native peoples serve their states. 

Think of the people going to abroad and having children there. They slowly lose interest in their mother tongue. Because they will feel comfortable in the local language (in case of abroad) and they feel it's unnecessary to learn their mother tongue. Soon after 2 generation, their family only holds the name NRI and forgots the culture and identity. 

Same happens if one language policy comes up. Initially it feels like good. But later everyone will skip/ignore the native language since one language will be seen everywhere. 
The same happened in Rajasthan. 

Appointing non native language speaking individuals to other states and providing solution as one language to be the bridge is unnecessary. 🤔🤔",@prakash_tn9741,http://www.youtube.com/@prakash_tn9741,1,2025-07-12T14:02:16Z,0,False,,en,English,"{'compound': 0.5719, 'positive': 0.07, 'negative': 0.033, 'neutral': 0.897, 'sentiment': 'positive'}",All India,0.5719,positive,0.07,0.033,0.897
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"Please make a video on how hindi imposition reduced the native speakers of Rajasthan, Maharashtra and other north states. 

It will be Good for everyone!!",@prakash_tn9741,http://www.youtube.com/@prakash_tn9741,6,2025-07-12T13:52:11Z,0,False,,en,English,"{'compound': 0.6988, 'positive': 0.201, 'negative': 0.0, 'neutral': 0.799, 'sentiment': 'positive'}",All India,0.6988,positive,0.201,0.0,0.799
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"""Hindi hai hum Hindustan hamara hai"" Hindi was brought to unite the country and North india accepted it but south india doesn't. Reason is simple divisive policy. They are ready to accept a foreign language but not a Indian language. 

In North there are hundreds of language but Hindi plays a role of linking language from Gujarat to Arunachal Pradesh, from Kashmir to madhya pradesh you can talk in Hindi although they also know there mother tounge.",@yogibaba_gorakhpurwale,http://www.youtube.com/@yogibaba_gorakhpurwale,0,2025-07-12T12:46:21Z,2,False,,hi-en,Hinglish,"{'compound': 0.8658, 'positive': 0.126, 'negative': 0.0, 'neutral': 0.874, 'sentiment': 'positive'}",All India,0.8658,positive,0.126,0.0,0.874
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,What use with hindi  when compared to english  ?,@tsMuthuraman-hm6wg,,2,2025-07-12T13:35:16Z,0,True,@yogibaba_gorakhpurwale,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,@yogibaba_gorakhpurwale not in North East 😅,@kanyakumari610,,1,2025-07-12T16:09:32Z,0,True,@yogibaba_gorakhpurwale,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"INDIA must keep fighting over these small issues , It will make politicians more dominant and media more rich, CHINA and JAPAN are busy inventing new technology and achieving more industrial growth.",@गाण्डीवधारक,http://www.youtube.com/@%E0%A4%97%E0%A4%BE%E0%A4%A3%E0%A5%8D%E0%A4%A1%E0%A5%80%E0%A4%B5%E0%A4%A7%E0%A4%BE%E0%A4%B0%E0%A4%95,1,2025-07-12T11:50:17Z,1,False,,en,English,"{'compound': 0.6453, 'positive': 0.177, 'negative': 0.065, 'neutral': 0.758, 'sentiment': 'positive'}",All India,0.6453,positive,0.177,0.065,0.758
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,We are diverse bro don't compare us from them !! If you want same development just leave your rights and be ready for dictatorship like China or korea 😊,@kanyakumari610,,0,2025-07-12T16:10:40Z,0,True,@गाण्डीवधारक,en,English,"{'compound': 0.6892, 'positive': 0.202, 'negative': 0.035, 'neutral': 0.763, 'sentiment': 'positive'}",All India,0.6892,positive,0.202,0.035,0.763
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,Wow new channel 😂,@DARANIMANDALA,http://www.youtube.com/@DARANIMANDALA,0,2025-07-12T11:40:39Z,0,False,,en,English,"{'compound': 0.5859, 'positive': 0.559, 'negative': 0.0, 'neutral': 0.441, 'sentiment': 'positive'}",All India,0.5859,positive,0.559,0.0,0.441
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"This political party agenda and ideology is kinda toxic to our country. Seriously, why create unnecessary situations imposing these things. Rather tackle problems like unemployment, immigrant and other problems",@marim8798,http://www.youtube.com/@marim8798,1,2025-07-12T11:08:01Z,1,False,,en,English,"{'compound': -0.4767, 'positive': 0.179, 'negative': 0.28, 'neutral': 0.541, 'sentiment': 'negative'}",All India,-0.4767,negative,0.179,0.28,0.541
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,Language politics is somehow indirectly related with These issues 😊,@kanyakumari610,,0,2025-07-12T16:11:30Z,0,True,@marim8798,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"The last line is amazing, ""Language diversity is not a challenge, but a legacy to protect"". Unity does not come at the cost of others, else we will be the same as the imperialist forces and repeating history. Remember the enemies of our present, past and future times will keep changing. 

We humans are the cause of our own destruction, look at the state of the world, our nation, life can never be in black and white. 

There's no simple answer or solution to good, bad, right or wrong. Which brings out our biggest strength, the willingness to struggle and support each other. 

I know God will guide us, but we need to keep taking steps towards tomorrow.",@efcapitalism,http://www.youtube.com/@efcapitalism,10,2025-07-12T11:00:31Z,1,False,,en,English,"{'compound': -0.0928, 'positive': 0.165, 'negative': 0.161, 'neutral': 0.674, 'sentiment': 'negative'}",All India,-0.0928,negative,0.165,0.161,0.674
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"Easy to talk but, for example,  will the Tamil give up their cultural and linguistic heritage?",@CheeLiekHo,,0,2025-07-16T14:58:16Z,0,True,@efcapitalism,en,English,"{'compound': 0.2382, 'positive': 0.115, 'negative': 0.0, 'neutral': 0.885, 'sentiment': 'positive'}",All India,0.2382,positive,0.115,0.0,0.885
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,Science and Technology is only available through English. So it is a must. Languages can flourish in individual states. India is a Union of States. Many cultures exist here.,@ramananrpg6257,http://www.youtube.com/@ramananrpg6257,5,2025-07-12T10:59:06Z,0,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
tNRDSpTg9MM,What’s Fueling India’s Language Wars ? | Vajiram and Ravi,Vajiram and Ravi Official,"Indian politics is dominated by Hindu-Muslim rhetoric. When there are so many different communities, my fellow indians, do not look up to humans who only focus on distracting you from getting the standard of living our founders, and we ourselves are working for.",@efcapitalism,http://www.youtube.com/@efcapitalism,0,2025-07-12T10:51:50Z,0,False,,en,English,"{'compound': -0.296, 'positive': 0.0, 'negative': 0.049, 'neutral': 0.951, 'sentiment': 'negative'}",All India,-0.296,negative,0.0,0.049,0.951
